1.40364e+09,0.252352
1.40364e+09,0.585607
1.40364e+09,0.263599
1.40364e+09,0.228458
1.40364e+09,0.225684
1.40364e+09,0.228189
1.40364e+09,0.288588
1.40364e+09,0.362586
1.40364e+09,0.354938
1.40364e+09,0.261202
1.40364e+09,0.234025
1.40364e+09,0.351663
1.40364e+09,0.261273
1.40364e+09,0.242242
1.40364e+09,0.366586
1.40364e+09,0.266948
1.40364e+09,0.234364
1.40364e+09,0.269723
1.40364e+09,0.233525
1.40364e+09,0.256012
1.40364e+09,0.244556
1.40364e+09,0.28714
1.40364e+09,0.244886
1.40364e+09,0.372157
1.40364e+09,0.281748
1.40364e+09,0.250725
1.40364e+09,0.373769
1.40364e+09,0.361018
1.40364e+09,0.274814
1.40364e+09,0.245119
1.40364e+09,0.400694
1.40364e+09,0.354883
1.40364e+09,0.375678
1.40364e+09,0.391312
1.40364e+09,0.37575
1.40364e+09,0.377148
1.40364e+09,0.396591
1.40364e+09,0.380827
1.40364e+09,0.494729
1.40364e+09,0.220399
1.40364e+09,0.344071
1.40364e+09,0.246422
1.40364e+09,0.227608
1.40364e+09,0.469468
1.40364e+09,0.242425
1.40364e+09,0.242379
1.40364e+09,0.253299
1.40364e+09,0.245222
1.40364e+09,0.257072
1.40364e+09,0.249971
1.40364e+09,0.262602
1.40364e+09,0.263087
1.40364e+09,0.242745
1.40364e+09,0.260286
1.40364e+09,0.225979
1.40364e+09,0.277168
1.40364e+09,0.261234
1.40364e+09,0.230517
1.40364e+09,0.262551
1.40364e+09,0.267938
1.40364e+09,0.256616
1.40364e+09,0.256303
1.40364e+09,0.260006
1.40364e+09,0.252196
1.40364e+09,0.253034
1.40364e+09,0.261974
1.40364e+09,0.265479
1.40364e+09,0.264353
1.40364e+09,0.278737
1.40364e+09,0.269513
1.40364e+09,0.243843
1.40364e+09,0.269444
1.40364e+09,0.234963
1.40364e+09,0.237301
1.40364e+09,0.260221
1.40364e+09,0.240666
1.40364e+09,0.247354
1.40364e+09,0.247187
1.40364e+09,0.277005
1.40364e+09,0.279986
1.40364e+09,0.271216
1.40364e+09,0.266409
1.40364e+09,0.275197
1.40364e+09,0.271166
1.40364e+09,0.242551
1.40364e+09,0.284493
1.40364e+09,0.282874
1.40364e+09,0.267379
1.40364e+09,0.287225
1.40364e+09,0.293632
1.40364e+09,0.282125
1.40364e+09,0.268228
1.40364e+09,0.2396
1.40364e+09,0.252774
1.40364e+09,0.24687
1.40364e+09,0.27288
1.40364e+09,0.275036
1.40364e+09,0.261482
1.40364e+09,0.259364
1.40364e+09,0.240113
1.40364e+09,0.239639
1.40364e+09,0.280764
1.40364e+09,0.238761
1.40364e+09,0.243263
1.40364e+09,0.250703
1.40364e+09,0.258656
1.40364e+09,0.264933
1.40364e+09,0.258329
1.40364e+09,0.256914
1.40364e+09,0.291701
1.40364e+09,0.286086
1.40364e+09,0.265326
1.40364e+09,0.312418
1.40364e+09,0.275361
1.40364e+09,0.254645
1.40364e+09,0.24504
1.40364e+09,0.246005
1.40364e+09,0.248705
1.40364e+09,0.253699
1.40364e+09,0.259064
1.40364e+09,0.268737
1.40364e+09,0.278771
1.40364e+09,0.295169
1.40364e+09,0.296061
1.40364e+09,0.261287
1.40364e+09,0.248464
1.40364e+09,0.249345
1.40364e+09,0.285708
1.40364e+09,0.311518
1.40364e+09,0.245856
1.40364e+09,0.243273
1.40364e+09,0.277648
1.40364e+09,0.304576
1.40364e+09,0.323554
1.40364e+09,0.245345
1.40364e+09,0.280513
1.40364e+09,0.291957
1.40364e+09,0.291727
1.40364e+09,0.280229
1.40364e+09,0.258836
1.40364e+09,0.28788
1.40364e+09,0.305546
1.40364e+09,0.260716
1.40364e+09,0.2886
1.40364e+09,0.280444
1.40364e+09,0.297255
1.40364e+09,0.272698
1.40364e+09,0.253032
1.40364e+09,0.2471
1.40364e+09,0.259134
1.40364e+09,0.266952
1.40364e+09,0.297607
